Månad;Veckodag;Dag;Klockslag;Timme;Utetemp;Värmeprofil foretag aldre_flerbostadshus;Elprofil foretag aldre_flerbostadshus;Värmeprofil privat aldre_villa;Elprofil privat aldre_villa;Värmeprofil foretag ny_flerbostadshus;Elprofil foretag ny_flerbostadshus;Värmeprofil privat ny_villa;Elprofil privat ny_villa;Värmeprofil foretag ny_kontor;Elprofil foretag ny_kontor;Värmeprofil foretag aldre_kontor;Elprofil foretag aldre_kontor
9;4;20;2;6291;7,700017724;0,000119778;0,000081;7,77484E-05;5,78096E-05;3,88751E-05;0,000076;8,87215E-05;5,78096E-05;5,14906E-05;0,0000907;0,0000515;0,0000907
9;4;20;3;6292;8,100606395;0,000116561;0,000085;5,60847E-05;6,56777E-05;4,17208E-05;0,000076;6,40002E-05;6,56777E-05;5,21225E-05;0,0000903;0,0000521;0,0000903
9;4;20;4;6293;9,100174275;0,000109664;0,000081;8,64396E-05;5,67336E-05;4,25281E-05;0,000076;9,86393E-05;5,67336E-05;5,01867E-05;0,0001186;0,0000502;0,0001186
9;4;20;5;6294;9,900052925;0,000102398;0,000131;5,84584E-05;6,64967E-05;4,23163E-05;0,000096;6,6709E-05;6,64967E-05;4,71653E-05;0,000162;0,0000472;0,000162
9;4;20;6;6295;10,50046484;9,60441E-05;0,000073;7,98182E-05;5,55616E-05;4,34116E-05;0,000089;9,67762E-05;5,55616E-05;4,58172E-05;0,0002264;0,0000458;0,0002264
9;4;20;7;6296;12,40050278;7,03869E-05;0,000073;9,81449E-05;6,15326E-05;4,53217E-05;0,000091;0,000118997;6,15326E-05;4,37729E-05;0,0002525;0,0000438;0,0002525
9;4;20;8;6297;13,80071666;5,81781E-05;0,000069;3,68176E-05;5,95896E-05;4,72319E-05;0,000085;4,46398E-05;5,95896E-05;4,17286E-05;0,0002138;0,0000417;0,0002138
9;4;20;9;6298;14,20070516;5,34815E-05;0,000073;2,37827E-05;5,63116E-05;4,9163E-05;0,000104;2,88355E-05;5,63116E-05;3,93362E-05;0,0002032;0,0000393;0,0002032
9;4;20;10;6299;14,5003602;4,92767E-05;0,000073;2,65826E-05;5,74586E-05;5,10523E-05;0,000135;3,22303E-05;5,74586E-05;3,764E-05;0,0002073;0,0000376;0,0002073
9;4;20;11;6300;16,10098017;3,77108E-05;0,000073;4,69108E-05;5,66396E-05;5,29415E-05;0,000083;6,02231E-05;5,66396E-05;3,59438E-05;0,000206;0,0000359;0,000206
9;4;20;12;6301;16,00037291;3,82507E-05;0,000077;2,37246E-05;6,53727E-05;5,48308E-05;0,000076;3,04571E-05;6,53727E-05;3,42476E-05;0,000223;0,0000342;0,000223
9;4;20;13;6302;16,1000769;3,77045E-05;0,000085;4,04177E-05;5,33136E-05;5,66155E-05;0,000085;5,18873E-05;5,33136E-05;3,42918E-05;0,0002106;0,0000343;0,0002106
9;4;20;14;6303;15,90049432;3,88329E-05;0,000085;4,19705E-05;6,57237E-05;5,84002E-05;0,000108;5,38809E-05;6,57237E-05;3,4336E-05;0,0001814;0,0000343;0,0001814
9;4;20;15;6304;15,20007828;4,25222E-05;0,000073;3,49056E-05;9,7731E-05;6,01849E-05;0,000121;4,4811E-05;9,7731E-05;3,43803E-05;0,0001426;0,0000344;0,0001426
9;4;20;16;6305;14,90023221;4,48268E-05;0,000073;2,21266E-05;0,000317123;6,19068E-05;0,000089;2,68275E-05;0,000317123;3,54687E-05;0,0000901;0,0000355;0,0000901
9;4;20;17;6306;14,50009459;4,92672E-05;0,000073;3,04761E-05;0,000107471;6,36288E-05;0,000124;3,6951E-05;0,000107471;3,65572E-05;0,0000946;0,0000366;0,0000946
9;4;20;18;6307;13,9005765;5,70247E-05;0,000081;4,29458E-05;0,000136014;6,53507E-05;0,000151;5,207E-05;0,000136014;3,76457E-05;0,0001001;0,0000376;0,0001001
9;4;20;19;6308;13,7004451;5,91919E-05;0,000085;3,13849E-05;0,000124446;7,40025E-05;0,000158;3,80529E-05;0,000124446;4,5543E-05;0,0000941;0,0000455;0,0000941
9;4;20;20;6309;13,60030446;6,01518E-05;0,000085;4,0068E-05;0,000110937;8,50015E-05;0,000158;4,85808E-05;0,000110937;5,64461E-05;0,000075;0,0000564;0,000075
9;4;20;21;6310;13,20033743;6,36538E-05;0,000085;4,68602E-05;0,000102461;9,60004E-05;0,000151;5,6816E-05;0,000102461;6,73492E-05;0,0000677;0,0000673;0,0000677
9;4;20;22;6311;12,20086357;7,24413E-05;0,000081;4,68656E-05;0,000107285;0,000104961;0,000137;5,68225E-05;0,000107285;7,56845E-05;0,0000656;0,0000757;0,0000656
9;4;20;23;6312;11,90091113;7,5181E-05;0,000085;4,70506E-05;8,82249E-05;0,000113922;0,000117;5,70468E-05;8,82249E-05;8,40198E-05;0,0000645;0,000084;0,0000645
9;5;21;0;6313;11,00053616;8,67198E-05;0,000081;6,72149E-05;6,09476E-05;7,90458E-05;0,000096;8,14951E-05;6,09476E-05;0,000111613;0,0000637;0,0001116;0,0000637
9;5;21;1;6314;10,40001364;9,70795E-05;0,000081;7,13655E-05;6,15096E-05;8,4949E-05;0,000089;8,65276E-05;6,15096E-05;0,000116097;0,0000905;0,0001161;0,0000905
9;5;21;2;6315;9,50094218;0,000106317;0,000085;8,28811E-05;6,49507E-05;9,08521E-05;0,000076;9,45786E-05;6,49507E-05;0,00012058;0,0000884;0,0001206;0,0000884
9;5;21;3;6316;8,900872974;0,000111235;0,000081;8,25932E-05;5,73186E-05;9,67553E-05;0,000076;9,42501E-05;5,73186E-05;0,000125064;0,0000889;0,0001251;0,0000889
9;5;21;4;6317;8,500495124;0,000113648;0,000085;6,43548E-05;5,92156E-05;9,75626E-05;0,000082;7,34376E-05;5,92156E-05;0,000123128;0,0001279;0,0001231;0,0001279
9;5;21;5;6318;8,400553189;0,00011447;0,000088;6,51564E-05;6,64967E-05;9,837E-05;0,000089;7,43523E-05;6,64967E-05;0,000121192;0,0001597;0,0001212;0,0001597
9;5;21;6;6319;9,000789459;0,000110448;0,000073;9,90811E-05;6,00116E-05;9,81582E-05;0,000095;0,000113065;6,00116E-05;0,000117972;0,0002228;0,000118;0,0002228
9;5;21;7;6320;11,00020627;8,6765E-05;0,000077;8,61951E-05;6,08997E-05;7,85824E-05;0,000122;0,000104508;6,08997E-05;9,03587E-05;0,0002295;0,0000904;0,0002295
9;5;21;8;6321;13,60051808;6,01857E-05;0,000077;5,50356E-05;5,34306E-05;6,00258E-05;0,000074;6,67283E-05;5,34306E-05;6,40289E-05;0,0002232;0,000064;0,0002232
9;5;21;9;6322;15,40003012;4,13536E-05;0,0002;3,60609E-05;6,73387E-05;4,90375E-05;0,000082;4,62941E-05;6,73387E-05;4,50358E-05;0,0002233;0,000045;0,0002233
9;5;21;10;6323;17,50076346;3,3015E-05;0,000327;4,96968E-06;4,70855E-05;5,09686E-05;0,00011;6,37996E-06;4,70855E-05;4,26434E-05;0,0002342;0,0000426;0,0002342
9;5;21;11;6324;18,9009994;3,00899E-05;0,000231;1,82976E-05;6,59347E-05;5,28997E-05;0,000095;2,349E-05;6,59347E-05;4,0251E-05;0,0002486;0,0000403;0,0002486
9;5;21;12;6325;19,00024897;2,99226E-05;0,000254;4,78783E-06;5,49305E-05;5,48308E-05;0,00007;0;5,49305E-05;3,78586E-05;0,0002739;0,0000379;0,0002739
9;5;21;13;6326;18,20077614;3,16237E-05;0,000269;4,78783E-06;5,49536E-05;5,66364E-05;0,000078;0;5,49536E-05;3,75548E-05;0,0002799;0,0000376;0,0002799
9;5;21;14;6327;18,40041213;3,12726E-05;0,000358;1,74279E-05;5,77156E-05;5,84629E-05;0,00013;2,23735E-05;5,77156E-05;3,69028E-05;0,0002209;0,0000369;0,0002209
9;5;21;15;6328;18,30068404;3,14622E-05;0,000254;6,84565E-06;7,15777E-05;6,02685E-05;0,00013;8,7883E-06;7,15777E-05;3,6599E-05;0,0001911;0,0000366;0,0001911
9;5;21;16;6329;16,90012948;3,50718E-05;0,000069;1,56523E-05;0,000303426;6,19486E-05;0,000117;2,00941E-05;0,000303426;3,83836E-05;0,0001357;0,0000384;0,0001357
9;5;21;17;6330;15,10016268;4,33007E-05;0,000185;3,09069E-05;0,000238006;6,36288E-05;0,000144;3,96776E-05;0,000238006;4,01683E-05;0,0001089;0,0000402;0,0001089
9;5;21;18;6331;13,80077076;5,82896E-05;0,000903;8,23854E-05;0,000141187;6,53089E-05;0,000158;9,98888E-05;0,000141187;4,19529E-05;0,0000995;0,000042;0,0000995
9;5;21;19;6332;13,30052428;6,28432E-05;0,000327;5,23168E-05;0,0001015;7,19642E-05;0,000165;6,34319E-05;0,0001015;4,65863E-05;0,0001228;0,0000466;0,0001228
9;5;21;20;6333;13,30020281;6,28985E-05;0,000265;4,51352E-05;0,000118874;7,88865E-05;0,000158;5,47246E-05;0,000118874;5,23538E-05;0,0001015;0,0000524;0,0001015
9;5;21;21;6334;13,70097469;5,91284E-05;0,000112;3,4489E-05;0,000100401;8,58088E-05;0,000151;4,18164E-05;0,000100401;5,81213E-05;0,0000891;0,0000581;0,0000891
9;5;21;22;6335;13,50035923;6,11056E-05;0,000127;4,78783E-06;0,000114706;8,96737E-05;0,000137;0;0,000114706;6,00371E-05;0,0000662;0,00006;0,0000662
9;5;21;23;6336;13,10048001;6,44915E-05;0,000127;6,46254E-05;8,98169E-05;9,25194E-05;0,000117;7,83555E-05;8,98169E-05;6,06691E-05;0,0000662;0,0000607;0,0000662
9;6;22;0;6337;13,00018519;6,50748E-05;0,000085;6,1017E-05;8,39169E-05;5,25477E-05;0,000096;7,39805E-05;8,39169E-05;8,18428E-05;0,0000652;0,0000818;0,0000652
9;6;22;1;6338;13,00036474;6,50997E-05;0,000081;4,65812E-05;5,56556E-05;5,33551E-05;0,000089;5,64777E-05;5,56556E-05;7,99069E-05;0,0000917;0,0000799;0,0000917
9;6;22;2;6339;12,80003297;6,73019E-05;0,000085;4,4378E-05;6,87907E-05;5,41625E-05;0,000076;5,38064E-05;6,87907E-05;7,79711E-05;0,0000893;0,000078;0,0000893
9;6;22;3;6340;12,90029882;6,64206E-05;0,000081;4,33167E-05;5,82316E-05;5,49698E-05;0,000076;5,25196E-05;5,82316E-05;7,60352E-05;0,000089;0,000076;0,000089
9;6;22;4;6341;12,80055614;6,72901E-05;0,000081;6,27206E-05;6,15557E-05;5,4758E-05;0,000082;7,6046E-05;6,15557E-05;7,28155E-05;0,000125;0,0000728;0,000125
9;6;22;5;6342;12,40008423;7,04976E-05;0,000085;7,0563E-05;5,63116E-05;5,35271E-05;0,000089;8,55546E-05;5,63116E-05;6,83119E-05;0,000119;0,0000683;0,000119
9;6;22;6;6343;12,30094353;7,12365E-05;0,000077;7,7807E-05;8,86929E-05;5,33153E-05;0,000082;9,43376E-05;8,86929E-05;6,50921E-05;0,0002052;0,0000651;0,0002052
9;6;22;7;6344;13,0007377;6,52129E-05;0,000238;2,02542E-05;8,74059E-05;4,52172E-05;0,000096;2,45574E-05;8,74059E-05;5,27354E-05;0,0002665;0,0000527;0,0002665
9;6;22;8;6345;13,80081467;5,82532E-05;0,000311;4,137E-05;0,000119248;4,72528E-05;0,000122;5,01593E-05;0,000119248;4,86026E-05;0,0002362;0,0000486;0,0002362
9;6;22;9;6346;15,00074222;4,38576E-05;0,000338;1,85213E-05;0,00010389;4,92885E-05;0,000127;2,37773E-05;0,00010389;4,44698E-05;0,0002139;0,0000445;0,0002139
9;6;22;10;6347;16,00037831;3,82425E-05;0,000315;2,44209E-05;0,000222459;5,10732E-05;0,000096;3,13511E-05;0,000222459;4,4514E-05;0,0002206;0,0000445;0,0002206
9;6;22;11;6348;17,00021691;3,47254E-05;0,000165;8,16956E-06;0,000179003;5,28579E-05;0,000095;1,04879E-05;0,000179003;4,45583E-05;0,0002449;0,0000446;0,0002449
9;6;22;12;6349;17,500068;3,30173E-05;0,000288;8,1334E-06;5,73876E-05;5,46217E-05;0,0001;1,04415E-05;5,73876E-05;4,49506E-05;0,0002361;0,000045;0,0002361
9;6;22;13;6350;17,00041341;3,47402E-05;0,000238;4,78783E-06;6,85797E-05;5,64691E-05;0,000096;0;6,85797E-05;4,39505E-05;0,0002197;0,000044;0,0002197
9;6;22;14;6351;16,90098881;3,50524E-05;0,000261;1,69845E-05;5,46025E-05;5,82956E-05;0,000117;2,18043E-05;5,46025E-05;4,32986E-05;0,0001863;0,0000433;0,0001863
9;6;22;15;6352;16,60067133;3,59376E-05;0,000288;2,12413E-05;6,48337E-05;6,0143E-05;0,000124;2,72691E-05;6,48337E-05;4,22985E-05;0,0001334;0,0000423;0,0001334
9;6;22;16;6353;16,800976;3,54065E-05;0,000261;1,13309E-05;5,37356E-05;6,1865E-05;0,000089;1,45464E-05;5,37356E-05;4,3387E-05;0,0000639;0,0000434;0,0000639
9;6;22;17;6354;15,8009972;3,92025E-05;0,000185;2,61857E-05;6,17436E-05;6,36079E-05;0,000158;3,36167E-05;6,17436E-05;4,41274E-05;0,0000586;0,0000441;0,0000586
9;6;22;18;6355;14,30074712;5,17507E-05;0,000119;4,75378E-05;6,31726E-05;6,53507E-05;0,000165;5,76376E-05;6,31726E-05;4,48678E-05;0,0000627;0,0000449;0,0000627
9;6;22;19;6356;14,9008536;4,48248E-05;0,000108;3,43188E-05;8,56259E-05;6,71354E-05;0,000172;4,16101E-05;8,56259E-05;4,4912E-05;0,0000682;0,0000449;0,0000682
9;6;22;20;6357;13,40034729;6,21936E-05;0,00025;5,47915E-05;0,00010342;7,07333E-05;0,000165;6,64323E-05;0,00010342;4,56937E-05;0,0000733;0,0000457;0,0000733
9;6;22;21;6358;12,30044386;7,11857E-05;0,000211;6,54139E-05;8,56969E-05;7,45981E-05;0,000158;7,93115E-05;8,56969E-05;4,76095E-05;0,000067;0,0000476;0,000067
9;6;22;22;6359;12,40023668;7,04236E-05;0,000204;6,06156E-05;0,000100307;7,84629E-05;0,000137;7,34938E-05;0,000100307;4,95254E-05;0,0000631;0,0000495;0,0000631
9;6;22;23;6360;12,80070294;6,72999E-05;0,000181;5,40363E-05;9,7988E-05;8,33469E-05;0,000117;6,55167E-05;9,7988E-05;5,27251E-05;0,0000633;0,0000527;0,0000633
9;7;23;0;6361;12,50025954;6,94755E-05;0,000085;6,83182E-05;7,34038E-05;4,33753E-05;0,000096;8,28329E-05;7,34038E-05;7,38988E-05;0,0000609;0,0000739;0,0000609
9;7;23;1;6362;12,10035989;7,31869E-05;0,000081;7,27245E-05;5,83716E-05;4,82593E-05;0,000082;8,81754E-05;5,83716E-05;7,70985E-05;0,0000609;0,0000771;0,0000609
9;7;23;2;6363;11,60093396;7,78286E-05;0,000081;7,11423E-05;6,91667E-05;5,21241E-05;0,000076;8,62569E-05;6,91667E-05;7,90144E-05;0,0000609;0,000079;0,0000609
9;7;23;3;6364;11,00064297;8,67626E-05;0,000085;8,12257E-05;5,27765E-05;5,70081E-05;0,000076;9,84826E-05;5,27765E-05;8,22141E-05;0,0000627;0,0000822;0,0000627
9;7;23;4;6365;10,60049502;9,48578E-05;0,000081;7,28342E-05;7,04537E-05;5,98538E-05;0,000082;8,83084E-05;7,04537E-05;8,2846E-05;0,0000633;0,0000828;0,0000633
9;7;23;5;6366;9,800826714;0,000103517;0,000085;8,00905E-05;5,89106E-05;6,16803E-05;0,000096;9,13941E-05;5,89106E-05;8,21941E-05;0,0000613;0,0000822;0,0000613
9;7;23;6;6367;10,00085159;0,000101826;0,000077;6,8103E-05;8,56259E-05;6,35068E-05;0,000089;8,2572E-05;8,56259E-05;8,15421E-05;0,0000585;0,0000815;0,0000585
9;7;23;7;6368;10,50004612;9,59717E-05;0,000135;5,89004E-05;0,000146878;6,63525E-05;0,000089;7,14142E-05;0,000146878;8,21741E-05;0,0000586;0,0000822;0,0000586
9;7;23;8;6369;11,20078668;8,26004E-05;0,000296;5,25252E-05;0,000211361;6,91982E-05;0,000069;6,36845E-05;0,000211361;8,2806E-05;0,0000587;0,0000828;0,0000587
9;7;23;9;6370;12,40069963;7,02459E-05;0,000304;5,15915E-05;0,000124751;7,20439E-05;0,000095;6,25524E-05;0,000124751;8,34379E-05;0,0000591;0,0000834;0,0000591
9;7;23;10;6371;14,30090927;5,17134E-05;0,000219;3,90791E-05;0,000142382;6,97938E-05;0,000101;4,73818E-05;0,000142382;7,76504E-05;0,0000577;0,0000777;0,0000577
9;7;23;11;6372;15,30070496;4,20525E-05;0,000196;4,78783E-06;0,000251306;6,65245E-05;0,000073;0;0,000251306;7,0579E-05;0,0000576;0,0000706;0,0000576
9;7;23;12;6373;16,30085651;3,69142E-05;0,000204;4,20783E-05;0,000122503;6,42744E-05;0,000091;5,40192E-05;0,000122503;6,47915E-05;0,000058;0,0000648;0,000058
9;7;23;13;6374;17,00013791;3,47311E-05;0,000185;1,28868E-05;0,000390621;6,20243E-05;0,000098;1,65438E-05;0,000390621;5,9004E-05;0,0000568;0,000059;0,0000568
9;7;23;14;6375;17,20080176;3,41319E-05;0,000077;1,43478E-05;0,000367301;5,97742E-05;0,000076;1,84193E-05;0,000367301;5,32164E-05;0,0000556;0,0000532;0,0000556
9;7;23;15;6376;16,90065674;3,50613E-05;0,000127;2,22566E-05;0,00011761;5,98712E-05;0,000069;2,85726E-05;0,00011761;5,04347E-05;0,0000554;0,0000504;0,0000554
9;7;23;16;6377;16,00032992;3,82731E-05;0,000154;7,16211E-05;0,000100236;6,16559E-05;0,000096;9,19456E-05;0,000100236;5,04789E-05;0,0000552;0,0000505;0,0000552
9;7;23;17;6378;13,70040658;5,91237E-05;0,000315;4,1541E-05;0,000162659;6,52537E-05;0,000137;5,03667E-05;0,000162659;5,12606E-05;0,000056;0,0000513;0,000056
9;7;23;18;6379;11,40051969;8,0022E-05;0,000373;6,82276E-05;0,000122668;6,91186E-05;0,000151;8,27231E-05;0,000122668;5,31764E-05;0,0000611;0,0000532;0,0000611
9;7;23;19;6380;10,60061391;9,4854E-05;0,000246;7,28102E-05;0,000172587;7,19642E-05;0,000158;8,82793E-05;0,000172587;5,38084E-05;0,0000622;0,0000538;0,0000622
9;7;23;20;6381;9,400020999;0,000107204;0,000204;9,83328E-05;0,000144536;7,48099E-05;0,000158;0,000112211;0,000144536;5,44403E-05;0,0000625;0,0000544;0,0000625
9;7;23;21;6382;9,200688784;0,000108565;0,000192;1,9347E-05;0,000131823;7,66364E-05;0,000151;2,20775E-05;0,000131823;5,37884E-05;0,0000632;0,0000538;0,0000632
9;7;23;22;6383;9,100494973;0,000109592;0,000177;8,82075E-05;0,000118312;8,05013E-05;0,000137;0,000100657;0,000118312;5,57042E-05;0,0000638;0,0000557;0,0000638
9;7;23;23;6384;8,600620061;0,000112923;0,000081;9,47458E-05;0,000136927;8,33469E-05;0,000117;0,000108118;0,000136927;5,63361E-05;0,0000638;0,0000563;0,0000638
9;1;24;0;6385;7,900650618;0,000117694;0,000081;9,55326E-05;9,10349E-05;4,23562E-05;0,000096;0,000109016;9,10349E-05;5,09486E-05;0,0000626;0,0000509;0,0000626
9;1;24;1;6386;8,100408096;0,000116555;0,000081;8,32091E-05;8,14579E-05;4,52018E-05;0,000082;9,49529E-05;8,14579E-05;5,15805E-05;0,0000622;0,0000516;0,0000622
9;1;24;2;6387;8,50039132;0,000113603;0,000081;6,05247E-05;7,45987E-05;4,70284E-05;0,000076;6,90669E-05;7,45987E-05;5,09286E-05;0,0000634;0,0000509;0,0000634
9;1;24;3;6388;8,600840468;0,000112906;0,000077;7,83637E-05;5,65916E-05;4,9874E-05;0,000076;8,94236E-05;5,65916E-05;5,15605E-05;0,0000641;0,0000516;0,0000641
9;1;24;4;6389;8,800121134;0,000111997;0,000081;7,90807E-05;6,83937E-05;4,96622E-05;0,000082;9,02419E-05;6,83937E-05;4,83408E-05;0,0000654;0,0000483;0,0000654
9;1;24;5;6390;9,100647515;0,00010957;0,000081;9,08378E-05;6,79487E-05;5,04696E-05;0,000096;0,000103658;6,79487E-05;4,6405E-05;0,0000632;0,0000464;0,0000632
9;1;24;6;6391;9,200509608;0,00010856;0,000123;6,9109E-05;7,22567E-05;5,02578E-05;0,000096;7,88628E-05;7,22567E-05;4,31852E-05;0,0000606;0,0000432;0,0000606
9;1;24;7;6392;9,500646566;0,000106301;0,000104;6,91514E-05;5,13245E-05;4,52799E-05;0,000089;7,89111E-05;5,13245E-05;3,36359E-05;0,0000604;0,0000336;0,0000604
9;1;24;8;6393;9,900095976;0,000102405;0,00025;6,40425E-05;6,52787E-05;4,73365E-05;0,000076;7,30812E-05;6,52787E-05;2,9155E-05;0,0000609;0,0000292;0,0000609
9;1;24;9;6394;10,30084881;9,85776E-05;0,000238;7,15291E-05;5,28935E-05;4,93722E-05;0,000076;8,6726E-05;5,28935E-05;2,50222E-05;0,0000611;0,000025;0,0000611
9;1;24;10;6395;11,00086858;8,65941E-05;0,00025;6,11058E-05;6,89787E-05;5,12405E-05;0,000076;7,40882E-05;6,89787E-05;2,36741E-05;0,0000628;0,0000237;0,0000628
9;1;24;11;6396;12,00013806;7,4023E-05;0,000323;5,77634E-05;5,51415E-05;5,31089E-05;0,000082;7,00356E-05;5,51415E-05;2,2326E-05;0,0000628;0,0000223;0,0000628
9;1;24;12;6397;12,50069679;6,95004E-05;0,000346;5,59871E-05;6,39437E-05;5,49772E-05;0,000089;6,7882E-05;6,39437E-05;2,09778E-05;0,0000606;0,000021;0,0000606
9;1;24;13;6398;13,10008339;6,45014E-05;0,000219;4,67214E-05;5,57266E-05;5,67619E-05;0,000098;5,66477E-05;5,57266E-05;2,10221E-05;0,0000598;0,000021;0,0000598
9;1;24;14;6399;13,7000702;5,92175E-05;0,000069;4,69327E-05;6,65427E-05;5,85675E-05;0,000096;5,69038E-05;6,65427E-05;2,07182E-05;0,0000599;0,0000207;0,0000599
9;1;24;15;6400;13,80093154;5,82085E-05;0,000112;6,79149E-05;0,000184059;6,03522E-05;0,000085;8,2344E-05;0,000184059;2,07624E-05;0,0000595;0,0000208;0,0000595
9;1;24;16;6401;13,60006337;6,01445E-05;0,000319;6,76722E-05;0,00015388;6,2095E-05;0,00012;8,20496E-05;0,00015388;2,15028E-05;0,0000598;0,0000215;0,0000598
9;1;24;17;6402;13,50013772;6,11232E-05;0,000331;3,04603E-05;0,0001868;6,38379E-05;0,00013;3,69318E-05;0,0001868;2,22432E-05;0,0000614;0,0000222;0,0000614
9;1;24;18;6403;13,30091047;6,28543E-05;0,000288;0,000125875;0,000158585;6,55599E-05;0,000151;0,000152618;0,000158585;2,33317E-05;0,000065;0,0000233;0,000065
9;1;24;19;6404;13,20082417;6,37372E-05;0,000165;5,30563E-05;0,000126859;6,73446E-05;0,000158;6,43285E-05;0,000126859;2,33759E-05;0,0000656;0,0000234;0,0000656
9;1;24;20;6405;13,10085811;6,44621E-05;0,000081;6,47055E-05;0,00010979;6,91292E-05;0,000158;7,84526E-05;0,00010979;2,34201E-05;0,0000661;0,0000234;0,0000661
9;1;24;21;6406;12,80091942;6,71822E-05;0,000081;4,78783E-06;0,00010389;7,09139E-05;0,000151;0;0,00010389;2,34644E-05;0,0000662;0,0000235;0,0000662
9;1;24;22;6407;12,40030277;7,05367E-05;0,000081;5,72477E-05;0,000102789;7,27195E-05;0,000137;6,94103E-05;0,000102789;2,31605E-05;0,0000971;0,0000232;0,0000971
9;1;24;23;6408;12,10023311;7,32771E-05;0,000081;6,1201E-05;9,5203E-05;7,45461E-05;0,000117;7,42036E-05;9,5203E-05;2,25086E-05;0,0000972;0,0000225;0,0000972
9;2;25;0;6409;12,00063359;7,40465E-05;0,000081;9,37553E-05;6,02916E-05;3,25152E-05;0,000096;0,000113674;6,02916E-05;4,14626E-05;0,0000962;0,0000415;0,0000962
9;2;25;1;6410;11,7009136;7,69985E-05;0,000077;5,85395E-05;6,52557E-05;3,43626E-05;0,000082;7,09766E-05;6,52557E-05;4,04625E-05;0,0000778;0,0000405;0,0000778
9;2;25;2;6411;11,60083505;7,77936E-05;0,000081;5,13208E-05;5,34555E-05;3,61892E-05;0,000076;6,22242E-05;5,34555E-05;3,98106E-05;0,0000661;0,0000398;0,0000661
9;2;25;3;6412;11,40061466;8,01455E-05;0,000077;5,23903E-05;7,01487E-05;3,80366E-05;0,000076;6,3521E-05;7,01487E-05;3,88105E-05;0,0000668;0,0000388;0,0000668
9;2;25;4;6413;11,40029158;8,02369E-05;0,000081;5,12155E-05;5,73646E-05;3,98213E-05;0,000082;6,20967E-05;5,73646E-05;3,88548E-05;0,0001171;0,0000389;0,0001171
9;2;25;5;6414;11,50058693;7,89416E-05;0,000085;1,79862E-05;7,00317E-05;4,16269E-05;0,000096;2,18075E-05;7,00317E-05;3,85509E-05;0,000166;0,0000386;0,000166
9;2;25;6;6415;11,60089213;7,77368E-05;0,000069;1,73815E-05;6,65907E-05;4,34325E-05;0,000113;2,10744E-05;6,65907E-05;3,8247E-05;0,000176;0,0000382;0,000176
9;2;25;7;6416;12,10048931;7,32371E-05;0,0001;5,14563E-05;6,34757E-05;4,53427E-05;0,000087;6,23886E-05;6,34757E-05;3,62027E-05;0,0001291;0,0000362;0,0001291
9;2;25;8;6417;12,70005537;6,83096E-05;0,000315;5,39944E-05;5,86766E-05;4,72738E-05;0,000086;6,54659E-05;5,86766E-05;3,38103E-05;0,0001355;0,0000338;0,0001355
9;2;25;9;6418;13,70030865;5,91593E-05;0,000285;4,53442E-05;6,15326E-05;4,92048E-05;0,00009;5,49779E-05;6,15326E-05;3,1418E-05;0,0001346;0,0000314;0,0001346
9;2;25;10;6419;14,5006768;4,91415E-05;0,000219;3,49697E-05;5,72956E-05;5,10523E-05;0,000117;4,23993E-05;5,72956E-05;3,04179E-05;0,0001101;0,0000304;0,0001101
9;2;25;11;6420;15,20005979;4,24914E-05;0,000196;4,59346E-05;5,46486E-05;5,29206E-05;0,000086;5,89698E-05;5,46486E-05;2,90698E-05;0,0001181;0,0000291;0,0001181
9;2;25;12;6421;15,8007458;3,91709E-05;0,000092;2,06719E-05;6,34527E-05;5,4789E-05;0,000104;2,65381E-05;6,34527E-05;2,77217E-05;0,0001416;0,0000277;0,0001416
9;2;25;13;6422;15,00033276;4,38659E-05;0,000073;2,25266E-05;5,62636E-05;5,66573E-05;0,000087;2,89192E-05;5,62636E-05;2,63736E-05;0,0001371;0,0000264;0,0001371
9;2;25;14;6423;14,5003675;4,91706E-05;0,000069;3,41547E-05;6,16727E-05;5,85048E-05;0,000074;4,14111E-05;6,16727E-05;2,53735E-05;0,0001279;0,0000254;0,0001279
9;2;25;15;6424;14,10027881;5,45654E-05;0,000069;1,64645E-05;5,44376E-05;6,03731E-05;0,000127;1,99625E-05;5,44376E-05;2,40254E-05;0,0001054;0,000024;0,0001054
9;2;25;16;6425;13,7002191;5,91526E-05;0,000069;3,03848E-05;0,000441196;6,20323E-05;0,000083;3,68402E-05;0,000441196;2,61581E-05;0,0000592;0,0000262;0,0000592
9;2;25;17;6426;13,20036156;6,3706E-05;0,000069;5,13713E-05;0,000241636;6,36915E-05;0,000137;6,22854E-05;0,000241636;2,82909E-05;0,0000396;0,0000283;0,0000396
9;2;25;18;6427;12,90032661;6,63552E-05;0,000077;3,02203E-05;0,000171768;6,53507E-05;0,000151;3,66408E-05;0,000171768;3,04236E-05;0,0000378;0,0000304;0,0000378
9;2;25;19;6428;12,60041016;6,87603E-05;0,000081;1,85346E-05;0,000121122;6,78876E-05;0,000158;2,24724E-05;0,000121122;3,08159E-05;0,0000429;0,0000308;0,0000429
9;2;25;20;6429;12,30012037;7,11556E-05;0,000077;4,06173E-05;0,000114566;7,17524E-05;0,000158;4,92467E-05;0,000114566;3,25334E-05;0,0000348;0,0000325;0,0000348
9;2;25;21;6430;12,30081723;7,11736E-05;0,000081;4,78783E-06;9,9816E-05;7,56173E-05;0,000151;0;9,9816E-05;3,44492E-05;0,000029;0,0000344;0,000029
